Character Number	State Number	Curator 1 EQ Number	Curator 2 EQ Number	SimJ Score	NIC Score
47	1	C_EQ_1	C_EQ_4	0.0018442395289412288	0.5863841373190003
47	1	C_EQ_1	C_EQ_5	0.06753458096013018	0.5863841373190003
47	1	C_EQ_2	C_EQ_1	0.0018458801289892139	0.5863841373190003
47	1	C_EQ_2	C_EQ_2	0.0020182370820668693	0.5863841373190003
47	1	C_EQ_2	C_EQ_3	0.0018263835405435142	0.5863841373190003
47	1	C_EQ_2	C_EQ_4	0.0018458801289892139	0.5863841373190003
47	1	C_EQ_2	C_EQ_5	0.06980656013456686	0.5863841373190003
47	1	C_EQ_3	C_EQ_1	0.0018440756293185807	0.5863841373190003
47	1	C_EQ_3	C_EQ_2	0.0020160800602395004	0.5863841373190003
47	1	C_EQ_3	C_EQ_3	0.0018246169403592076	0.5863841373190003
47	1	C_EQ_3	C_EQ_4	0.0018440756293185807	0.5863841373190003
47	1	C_EQ_3	C_EQ_5	0.06731549067315491	0.5863841373190003
47	1	C_EQ_4	C_EQ_1	0.0018442395289412288	0.5863841373190003
47	1	C_EQ_4	C_EQ_2	0.0020162759625895785	0.5863841373190003
47	1	C_EQ_4	C_EQ_3	0.0018247773991425745	0.5863841373190003
47	1	C_EQ_4	C_EQ_4	0.0018442395289412288	0.5863841373190003
47	1	C_EQ_4	C_EQ_5	0.06753458096013018	0.5863841373190003
48	0	C_EQ_1	C_EQ_1	0.5104166666666666	0.9404865246624751
48	0	C_EQ_1	C_EQ_2	0.5104166666666666	0.9404865246624751
48	1	C_EQ_1	C_EQ_1	1.0	0.9029377023335896
48	1	C_EQ_1	C_EQ_2	0.13712686567164178	0.6217781272764511
48	1	C_EQ_1	C_EQ_3	0.006809969424627073	0.6217781272764511
48	1	C_EQ_2	C_EQ_1	0.006809969424627073	0.6217781272764511
48	1	C_EQ_2	C_EQ_2	0.007988787666433076	0.623515852680419
48	1	C_EQ_2	C_EQ_3	1.0	0.8809730493249501
48	1	C_EQ_3	C_EQ_1	0.13712686567164178	0.6217781272764511
48	1	C_EQ_3	C_EQ_2	1.0	0.9029377023335896
48	1	C_EQ_3	C_EQ_3	0.007988787666433076	0.623515852680419
48	2	C_EQ_1	C_EQ_1	0.16013071895424835	0.6217781272764511
48	2	C_EQ_1	C_EQ_2	1.0	0.9029377023335896
48	2	C_EQ_1	C_EQ_3	0.007982075339588293	0.623515852680419
49	0	C_EQ_1	C_EQ_1	0.01072774717309365	0.7315354157132572
49	1	C_EQ_1	C_EQ_1	0.01072774717309365	0.7315354157132572
50	0	C_EQ_1	C_EQ_1	0.3225806451612903	0.9404865246624751
50	1	C_EQ_1	C_EQ_1	0.3225806451612903	0.9404865246624751
51	0	C_EQ_1	C_EQ_1	0.015625	0.6915619907802844
51	1	C_EQ_1	C_EQ_1	1.0	0.7033317559829415
51	2	C_EQ_1	C_EQ_1	1.0	0.8653888800047039
52	0	C_EQ_1	C_EQ_1	0.2	0.7402048335857181
52	1	C_EQ_1	C_EQ_1	0.2	0.7192950136225325
53	0	C_EQ_1	C_EQ_1	1.0	0.8434242269960647
53	1	C_EQ_1	C_EQ_1	1.0	0.8434242269960647
54	0	C_EQ_1	C_EQ_1	0.01066925315227934	0.7323038186643921
54	1	C_EQ_1	C_EQ_1	0.01066925315227934	0.7323038186643921
55	0	C_EQ_1	C_EQ_1	0.25	0.8653888800047039
55	1	C_EQ_1	C_EQ_1	0.24175824175824176	0.8434242269960647
55	1	C_EQ_1	C_EQ_2	0.25	0.9029377023335896
55	1	C_EQ_2	C_EQ_1	0.25	0.8653888800047039
55	1	C_EQ_2	C_EQ_2	0.24175824175824176	0.8434242269960647
55	2	C_EQ_1	C_EQ_1	1.0	0.8465205839979691
56	0	C_EQ_1	C_EQ_1	1.0	0.8752655121757411
56	1	C_EQ_1	C_EQ_1	1.0	0.8809730493249501
57	0	C_EQ_1	C_EQ_1	0.3741496598639456	0.8465205839979691
57	1	C_EQ_1	C_EQ_1	0.25287356321839083	0.8301455758183092
58	0	C_EQ_1	C_EQ_1	0.06	0.6397444100815705
58	1	C_EQ_1	C_EQ_1	0.24324324324324326	0.7606247770527146
58	1	C_EQ_1	C_EQ_2	0.06	0.6397444100815705
59	0	C_EQ_1	C_EQ_1	1.0	0.9128143345046266
59	1	C_EQ_1	C_EQ_1	0.4264264264264264	0.8498047106844576
60	0	C_EQ_1	C_EQ_1	1.0	0.8610528464847688
60	0	C_EQ_1	C_EQ_2	0.21428571428571427	0.7468658538915757
60	1	C_EQ_1	C_EQ_1	0.21428571428571427	0.7468658538915757
61	0	C_EQ_1	C_EQ_1	1.0	0.8350736534800117
